,symbol,peer
60144,ESN.TO,AKT-A.TO
60145,ESN.TO,WRG.TO
60146,ESN.TO,HWO.TO
60147,ESN.TO,PEA.TO
60148,ESN.TO,BNG.TO
60149,ESN.TO,SFD.TO
60150,ETX.TO,MXG.TO
60151,ETX.TO,SPG.TO
60152,ETX.TO,SXI.TO
60153,ETX.TO,PIF.TO
60154,ETX.TO,ATP.TO
60155,ETX.TO,GWR.TO
60156,ETX.TO,SPB.TO
60157,ETX.TO,TA.TO
60158,ETX.TO,INE.TO
60159,ETX.TO,BLX.TO
60160,ESM.TO,INV.TO
60161,ESM.TO,SCY.TO
60162,ESM.TO,MAW.TO
60163,ESM.TO,NPK.TO
60164,ESM.TO,CVX.V
60165,ESM.TO,ELEF.TO
60166,ESM.TO,XAM.TO
60167,ESM.TO,NHK.TO
60168,ESM.TO,XTG.TO
60169,ESM.TO,NIF-UN.TO
60170,EOX.TO,YRB.TO
60171,EOX.TO,OREA.TO
60172,EOX.TO,CNT.TO
60173,EOX.TO,ASND.TO
60174,EOX.TO,GRC.TO
60175,EOX.TO,ECU.V
60176,EOX.TO,SAM.TO
60177,EOX.TO,AQA.TO
60178,EOX.TO,MSV.TO
60179,EOX.TO,KRN.TO
60180,ET.TO,TC.TO
60181,ET.TO,CLS.TO
60182,ET.TO,REAL.TO
60183,ET.TO,ABST.TO
60184,ET.TO,SW.TO
60185,ET.TO,TCS.TO
60186,ET.TO,MOGO.TO
60187,ET.TO,CMG.TO
60188,ET.TO,VCM.TO
60189,ET.TO,PHO.TO
60190,XCT.TO,PAT.TO
60191,XCT.TO,BYL.TO
60192,XCT.TO,AJX.TO
60193,XCT.TO,DBO.TO
60194,XCT.TO,IMP.TO
60195,XCT.TO,NXJ.TO
60196,XCT.TO,RDL.TO
60197,XCT.TO,OPT.TO
60198,XCT.TO,PVT.V
60199,XCT.TO,ALYA.TO
60200,EXN.TO,COG.TO
60201,EXN.TO,TSL.TO
60202,EXN.TO,ANX.TO
60203,EXN.TO,RTG.TO
60204,EXN.TO,DIAM.TO
60205,EXN.TO,TML.TO
60206,EXN.TO,FAR.TO
60207,EXN.TO,MPVD.TO
60208,EXN.TO,DNG.TO
60209,EXN.TO,SAU.TO
60210,EIF.TO,BAD.TO
60211,EIF.TO,WTE.TO
60212,EIF.TO,GDI.TO
60213,EIF.TO,SIS.TO
60214,EIF.TO,ARE.TO
60215,EIF.TO,MDA.TO
60216,EIF.TO,RUS.TO
60217,EIF.TO,PYR.TO
60218,EIF.TO,TCL-A.TO
60219,EIF.TO,AFN.TO
60220,XTC.TO,DII-B.TO
60221,XTC.TO,PZA.TO
60222,XTC.TO,GBT.TO
60223,XTC.TO,ABCT.TO
60224,XTC.TO,TBL.TO
60225,XTC.TO,CLIQ.TO
60226,XTC.TO,AW-UN.TO
60227,XTC.TO,BPF-UN.TO
60228,XTC.TO,TWC.TO
60229,XTC.TO,FOOD.TO
60230,EXF.TO,QTRH.TO
60231,EXF.TO,OPS.TO
60232,EXF.TO,ALYA.TO
60233,EXF.TO,PHO.TO
60234,EXF.TO,PVT.V
60235,EXF.TO,VCM.TO
60236,EXF.TO,OPT.TO
60237,EXF.TO,CMG.TO
60238,EXF.TO,PAT.TO
60239,EXF.TO,XCT.TO
60240,EXE.TO,GUD.TO
60241,EXE.TO,CWEB.TO
60242,EXE.TO,HLS.TO
60243,EXE.TO,VLNS.TO
60244,EXE.TO,APS.TO
60245,EXE.TO,PRN.TO
60246,EXE.TO,BU.TO
60247,EXE.TO,VMD.TO
60248,EXE.TO,TH.TO
60249,EXE.TO,DOC.V
60250,FFH.TO,IFC-PE.TO
60251,FFH.TO,IGM.TO
60252,FFH.TO,IFC-PG.TO
60253,FFH.TO,PWF-PZ.TO
60254,FFH.TO,ONEX.TO
60255,FFH.TO,IAG.TO
60256,FFH.TO,IFC.TO
60257,FFH.TO,IAF-PI.TO
60258,FFH.TO,POW.TO
60259,FIH-U.TO,LB.TO
60260,FIH-U.TO,LB-PJ.TO
60261,FIH-U.TO,HCG.TO
60262,FIH-U.TO,ECN.TO
60263,FIH-U.TO,TSU.TO
60264,FIH-U.TO,GSY.TO
60265,FIH-U.TO,EIT-UN.TO
60266,FIH-U.TO,SII.TO
60267,FIH-U.TO,CYB.TO
60268,FIH-U.TO,UNC.TO
60269,FRX.TO,TGOD.TO
60270,FRX.TO,CRRX.TO
60271,FRX.TO,GTMS.TO
60272,FRX.TO,ONC.TO
60273,FRX.TO,AH.TO
60274,FRX.TO,ATE.TO
60275,FRX.TO,IVQ.TO
60276,FRX.TO,WLLW.TO
60277,FRX.TO,TBP.TO
60278,FRX.TO,RVX.TO
60279,FSZ.TO,CF.TO
60280,FSZ.TO,CVG.TO
60281,FSZ.TO,SFC.TO
60282,FSZ.TO,UNC.TO
60283,FSZ.TO,CYB.TO
60284,FSZ.TO,SII.TO
60285,FSZ.TO,GCG.TO
60286,FSZ.TO,GCG-A.TO
60287,FSZ.TO,SEC.TO
60288,FSZ.TO,EIT-UN.TO
60289,FTN.TO,DGS.TO
60290,FTN.TO,PBY-UN.TO
60291,FTN.TO,FXC.TO
60292,FTN.TO,SBC.TO
60293,FTN.TO,XAU.TO
60294,FTN.TO,CHW.TO
60295,FTN.TO,FAP.TO
60296,FTN.TO,CM-PR.TO
60297,FTN.TO,FFN.TO
60298,FTN.TO,URB.TO
60299,FTT.TO,BLDP.TO
60300,FTT.TO,STN.TO
60301,FTT.TO,SNC.TO
60302,FTT.TO,BBU-UN.TO
60303,FTT.TO,EFN.TO
60304,FTT.TO,CJT.TO
60305,FTT.TO,AC.TO
60306,FTT.TO,ATA.TO
60307,FTT.TO,TIH.TO
60308,FTT.TO,BBD-B.TO
60309,FTG.TO,BUI.TO
60310,FTG.TO,DRX.TO
60311,FTG.TO,KLS.TO
60312,FTG.TO,HMM-A.TO
60313,FTG.TO,CWL.TO
60314,FTG.TO,DCM.TO
60315,FTG.TO,AVP.TO
60316,FTG.TO,HPS-A.TO
60317,FTG.TO,TCT-UN.TO
60318,FTG.TO,E.TO
60319,FC.TO,MKP.TO
60320,FC.TO,DFN.TO
60321,FC.TO,AGF-B.TO
60322,FC.TO,VB.TO
60323,FC.TO,AI.TO
60324,FC.TO,LBS.TO
60325,FC.TO,CM-PR.TO
60326,FC.TO,CHW.TO
60327,FC.TO,XAU.TO
60328,FC.TO,PBY-UN.TO
60329,FR.TO,TRQ.TO
60330,FR.TO,SSRM.TO
60331,FR.TO,CFP.TO
60332,FR.TO,AGI.TO
60333,FR.TO,YRI.TO
60334,FR.TO,NG.TO
60335,FR.TO,MX.TO
60336,FR.TO,BTO.TO
60337,FR.TO,SJ.TO
60338,FR.TO,STLC.TO
60339,FN.TO,GLXY.TO
60340,FN.TO,CWB.TO
60341,FN.TO,ELF.TO
60342,FN.TO,MIC.TO
60343,FN.TO,EQB.TO
60344,FN.TO,GSY.TO
60345,FN.TO,ECN.TO
60346,FN.TO,CIX.TO
60347,FN.TO,LB-PJ.TO
60348,FN.TO,LB.TO
60349,FM.TO,WPM.TO
60350,FM.TO,AEM.TO
60351,FM.TO,KL.TO
60352,FM.TO,FNV.TO
60353,FM.TO,K.TO
60354,FM.TO,IVN.TO
60355,FM.TO,LUN.TO
60356,FM.TO,PAAS.TO
60357,FM.TO,EDV.TO
60358,FM.TO,BTO.TO
60359,FSV.TO,CAR-UN.TO
60360,FSV.TO,REI-UN.TO
60361,FSV.TO,CIGI.TO
60362,FSV.TO,AP-UN.TO
60363,FSV.TO,GRT-UN.TO
60364,FSV.TO,SRU-UN.TO
60365,FSV.TO,CHP-UN.TO
60366,FSV.TO,HR-UN.TO
60367,FSV.TO,CRT-UN.TO
60368,FSV.TO,CSH-UN.TO
60369,FCU.TO,TXP.TO
60370,FCU.TO,ATH.TO
60371,FCU.TO,SRX.TO
60372,FCU.TO,TWM.TO
60373,FCU.TO,CEU.TO
60374,FCU.TO,SCL.TO
60375,FCU.TO,TVK.TO
60376,FCU.TO,URE.TO
60377,FCU.TO,PD.TO
60378,FCU.TO,CJ.TO
60379,FFI-UN.TO,ACD.TO
60380,FFI-UN.TO,MID-UN.TO
60381,FFI-UN.TO,DF.TO
60382,FFI-UN.TO,PIC-A.TO
60383,FFI-UN.TO,GDV.TO
60384,FFI-UN.TO,CXI.TO
60385,FFI-UN.TO,LFE.TO
60386,FFI-UN.TO,WCM-A.TO
60387,FFI-UN.TO,RBN-UN.TO
60388,FFI-UN.TO,DS.TO
60389,FAR.TO,TML.TO
60390,FAR.TO,DNG.TO
60391,FAR.TO,SAU.TO
60392,FAR.TO,RTG.TO
60393,FAR.TO,TSL.TO
60394,FAR.TO,COG.TO
60395,FAR.TO,EXN.TO
60396,FAR.TO,ANX.TO
60397,FAR.TO,GDL.TO
60398,FAR.TO,LAM.TO
60399,FSY.TO,AII.TO
60400,FSY.TO,ME.TO
60401,FSY.TO,S.TO
60402,FSY.TO,BKI.TO
60403,FSY.TO,UEX.TO
60404,FSY.TO,HZM.TO
60405,FSY.TO,MIN.TO
60406,FSY.TO,TNX.TO
60407,FSY.TO,ASM.TO
60408,FSY.TO,FF.TO
60409,FTS.TO,BIP-UN.TO
60410,FTS.TO,H.TO
60411,FTS.TO,EMA.TO
60412,FTS.TO,BEP-UN.TO
60413,FTS.TO,AQN.TO
60414,FTS.TO,BIP-PD.TO
60415,FTS.TO,CU.TO
60416,FTS.TO,NPI.TO
60417,FTS.TO,BEPC.TO
60418,FTS.TO,ALA-PK.TO
60419,FVI.TO,PRU.TO
60420,FVI.TO,TXG.TO
60421,FVI.TO,CAS.TO
60422,FVI.TO,LGO.TO
60423,FVI.TO,CGG.TO
60424,FVI.TO,NGD.TO
60425,FVI.TO,WDO.TO
60426,FVI.TO,RFP.TO
60427,FVI.TO,SVM.TO
60428,FVI.TO,EDR.TO
60429,FT.TO,NIF-UN.TO
60430,FT.TO,GMX.TO
60431,FT.TO,XTG.TO
60432,FT.TO,OMI.TO
60433,FT.TO,AVL.TO
60434,FT.TO,CVX.V
60435,FT.TO,NPK.TO
60436,FT.TO,SLR.TO
60437,FT.TO,ELR.TO
60438,FT.TO,INV.TO
60439,FNV.TO,NTR.TO
60440,FNV.TO,WPM.TO
60441,FNV.TO,FM.TO
60442,FNV.TO,AEM.TO
60443,FNV.TO,ABX.TO
60444,FNV.TO,KL.TO
60445,FNV.TO,K.TO
60446,FNV.TO,IVN.TO
60447,FNV.TO,LUN.TO
60448,FNV.TO,PAAS.TO
60449,FVL.TO,MND.TO
60450,FVL.TO,FF.TO
60451,FVL.TO,ARG.TO
60452,FVL.TO,NEXT.TO
60453,FVL.TO,TV.TO
60454,FVL.TO,GSV.TO
60455,FVL.TO,ITH.TO
60456,FVL.TO,MIN.TO
60457,FVL.TO,HZM.TO
60458,FVL.TO,ECO.TO
60459,FRU.TO,DML.TO
60460,FRU.TO,EFR.TO
60461,FRU.TO,BTE.TO
60462,FRU.TO,PEY.TO
60463,FRU.TO,MTL.TO
60464,FRU.TO,BIR.TO
60465,FRU.TO,HWX.TO
60466,FRU.TO,TVE.TO
60467,FRU.TO,U.TO
60468,FRU.TO,PSI.TO
60469,GH.TO,TRZ.TO
60470,GH.TO,KEG-UN.TO
60471,GH.TO,ROOT.TO
60472,GH.TO,IFA.TO
60473,GH.TO,IDG.TO
60474,GH.TO,FRII.TO
60475,GH.TO,SXP.TO
60476,GH.TO,UNI.TO
60477,GH.TO,ICE.TO
60478,GH.TO,SRV-UN.TO
60479,GDI.TO,WTE.TO
60480,GDI.TO,SIS.TO
60481,GDI.TO,ARE.TO
60482,GDI.TO,BAD.TO
60483,GDI.TO,EIF.TO
60484,GDI.TO,PYR.TO
60485,GDI.TO,AFN.TO
60486,GDI.TO,HDI.TO
60487,GDI.TO,CHR.TO
60488,GDI.TO,EVT.TO
60489,GXE.TO,ESI.TO
60490,GXE.TO,SGY.TO
60491,GXE.TO,SGQ.TO
60492,GXE.TO,TOT.TO
60493,GXE.TO,PHX.TO
60494,GXE.TO,CR.TO
60495,GXE.TO,OBE.TO
60496,GXE.TO,BNE.TO
60497,GXE.TO,TGL.TO
60498,GXE.TO,CFW.TO
60499,GDC.TO,MR-UN.TO
60500,GDC.TO,KDSX.V
60501,GDC.TO,BRE.TO
60502,GDC.TO,BEK-B.TO
60503,GDC.TO,RCO-UN.TO
60504,GDC.TO,HRR-UN.TO
60505,GDC.TO,MPC.TO
60506,GDC.TO,BTB-UN.TO
60507,GDC.TO,SOT-UN.TO
60508,GDC.TO,INO-UN.TO
60509,GEO.TO,SBR.TO
60510,GEO.TO,ERD.TO
60511,GEO.TO,SBI.TO
60512,GEO.TO,TI.TO
60513,GEO.TO,AMM.TO
60514,GEO.TO,LAM.TO
60515,GEO.TO,GDL.TO
60516,GEO.TO,NHK.TO
60517,GEO.TO,XAM.TO
60518,GEO.TO,ELEF.TO
60519,WN.TO,DOL.TO
60520,WN.TO,SAP.TO
60521,WN.TO,TPX-B.TO
60522,WN.TO,MRU.TO
60523,WN.TO,EMP-A.TO
60524,WN.TO,PBH.TO
60525,WN.TO,PRMW.TO
60526,WN.TO,MFI.TO
60527,WN.TO,NWC.TO
60528,GEI.TO,WCP.TO
60529,GEI.TO,PSK.TO
60530,GEI.TO,PXT.TO
60531,GEI.TO,VII.TO
60532,GEI.TO,CPG.TO
60533,GEI.TO,NXE.TO
60534,GEI.TO,MEG.TO
60535,GEI.TO,POU.TO
60536,GEI.TO,ERF.TO
60537,GEI.TO,VET.TO
60538,GIL.TO,DOO.TO
60539,GIL.TO,GOOS.TO
60540,GIL.TO,CTC-A.TO
60541,GIL.TO,CTC.TO
60542,GIL.TO,LNR.TO
60543,GIL.TO,BYD.TO
60544,GIL.TO,CCL-B.TO
60545,GIL.TO,TOY.TO
60546,GIL.TO,ATZ.TO
60547,GIL.TO,WPK.TO
60548,GVC.TO,TRL.TO
60549,GVC.TO,GCT.TO
60550,GVC.TO,TGO.TO
60551,GVC.TO,TVA-B.TO
60552,GVC.TO,PNC-B.TO
60553,GVC.TO,PTS.TO
60554,GVC.TO,Y.TO
60555,GVC.TO,MDF.TO
60556,GVC.TO,WILD.TO
60557,GVC.TO,RAY-B.TO
60558,GLG.TO,SWP.TO
60559,GLG.TO,BR.TO
60560,GLG.TO,MBA.TO
60561,GLG.TO,KPT.TO
60562,GLG.TO,GCL.TO
60563,GLG.TO,DC-A.TO
60564,GLG.TO,MAV.TO
60565,GLG.TO,WBR.TO
60566,GLG.TO,AHC.TO
60567,GLG.TO,HLF.TO
60568,GMX.TO,FT.TO
60569,GMX.TO,OMI.TO
60570,GMX.TO,NIF-UN.TO
60571,GMX.TO,AVL.TO
60572,GMX.TO,XTG.TO
60573,GMX.TO,SLR.TO
60574,GMX.TO,ELR.TO
60575,GMX.TO,CVX.V
60576,GMX.TO,NPK.TO
60577,GMX.TO,DNT.TO
60578,GSY.TO,ECN.TO
60579,GSY.TO,EQB.TO
60580,GSY.TO,LB-PJ.TO
60581,GSY.TO,LB.TO
60582,GSY.TO,FIH-U.TO
60583,GSY.TO,HCG.TO
60584,GSY.TO,TSU.TO
60585,GSY.TO,CWB.TO
60586,GSY.TO,EIT-UN.TO
60587,GSY.TO,GLXY.TO
60588,GGD.TO,AYA.TO
60589,GGD.TO,PG.TO
60590,GGD.TO,CXB.TO
60591,GGD.TO,MDI.TO
60592,GGD.TO,MUX.TO
60593,GGD.TO,SMT.TO
60594,GGD.TO,III.TO
60595,GGD.TO,SBB.TO
60596,GGD.TO,SKE.TO
60597,GGD.TO,NEO.TO
60598,GSC.TO,JAG.TO
60599,GSC.TO,TLO.TO
60600,GSC.TO,PTM.TO
60601,GSC.TO,GLO.TO
60602,GSC.TO,AXU.TO
60603,GSC.TO,MARI.TO
60604,GSC.TO,NOU.V
60605,GSC.TO,WM.TO
60606,GSC.TO,TMQ.TO
60607,GSC.TO,NCU.TO
60608,GGA.TO,NCF.TO
60609,GGA.TO,MGLD.V
60610,GGA.TO,KRN.TO
60611,GGA.TO,SMC.TO
60612,GGA.TO,SAM.TO
60613,GGA.TO,AAX.V
60614,GGA.TO,HUNT.CN
60615,GGA.TO,EOX.TO
60616,GGA.TO,YRB.TO
60617,GGA.TO,OREA.TO
60618,XAU.TO,CHW.TO
60619,XAU.TO,PBY-UN.TO
60620,XAU.TO,CM-PR.TO
60621,XAU.TO,FTN.TO
60622,XAU.TO,DGS.TO
60623,XAU.TO,FXC.TO
60624,XAU.TO,SBC.TO
60625,XAU.TO,LBS.TO
60626,XAU.TO,FAP.TO
60627,XAU.TO,FFN.TO
60628,GDL.TO,LAM.TO
60629,GDL.TO,AMM.TO
60630,GDL.TO,SBI.TO
60631,GDL.TO,ERD.TO
60632,GDL.TO,SAU.TO
60633,GDL.TO,DNG.TO
60634,GDL.TO,SBR.TO
60635,GDL.TO,FAR.TO
60636,GDL.TO,TML.TO
60637,GDL.TO,GEO.TO
60638,GCM.TO,PAY.TO
60639,GCM.TO,ADN.TO
60640,GCM.TO,NB.TO
60641,GCM.TO,LUC.TO
60642,GCM.TO,AOT.TO
60643,GCM.TO,VNP.TO
60644,GCM.TO,BNAU.TO
60645,GCM.TO,GOLD.TO
60646,GCM.TO,GAU.TO
60647,GCM.TO,POM.TO
60648,GTE.TO,URE.TO
60649,GTE.TO,TVK.TO
60650,GTE.TO,TWM.TO
60651,GTE.TO,TXP.TO
60652,GTE.TO,FCU.TO
60653,GTE.TO,ATH.TO
60654,GTE.TO,SRX.TO
60655,GTE.TO,CEU.TO
60656,GTE.TO,SGY.TO
60657,GTE.TO,SCL.TO
60658,GRT-UN.TO,SRU-UN.TO
60659,GRT-UN.TO,CHP-UN.TO
60660,GRT-UN.TO,AP-UN.TO
60661,GRT-UN.TO,HR-UN.TO
60662,GRT-UN.TO,CRT-UN.TO
60663,GRT-UN.TO,CIGI.TO
60664,GRT-UN.TO,REI-UN.TO
60665,GRT-UN.TO,CSH-UN.TO
60666,GRT-UN.TO,SMU-UN.TO
60667,GRT-UN.TO,CRR-UN.TO
60668,GC.TO,WPK.TO
60669,GC.TO,RCH.TO
60670,GC.TO,NFI.TO
60671,GC.TO,ITP.TO
60672,GC.TO,LNF.TO
60673,GC.TO,ATZ.TO
60674,GC.TO,PBL.TO
60675,GC.TO,MTY.TO
60676,GC.TO,ACQ.TO
60677,GC.TO,ZZZ.TO
60678,GPR.TO,NDM.TO
60679,GPR.TO,POM.TO
60680,GPR.TO,GAU.TO
60681,GPR.TO,BSX.TO
60682,GPR.TO,PL.TO
60683,GPR.TO,BNAU.TO
60684,GPR.TO,VNP.TO
60685,GPR.TO,USA.TO
60686,GPR.TO,AOT.TO
60687,GPR.TO,LUC.TO
60688,GWO.TO,NA.TO
60689,GWO.TO,SLF.TO
60690,GWO.TO,POW.TO
60691,GWO.TO,IFC.TO
60692,GWO.TO,PWF-PZ.TO
60693,GWO.TO,IFC-PG.TO
60694,GWO.TO,IFC-PE.TO
60695,GWO.TO,MFC.TO
60696,GWO.TO,FFH.TO
60697,GWO.TO,IGM.TO
60698,GCG-A.TO,GCG.TO
60699,GCG-A.TO,SEC.TO
60700,GCG-A.TO,TF.TO
60701,GCG-A.TO,CGI.TO
60702,GCG-A.TO,SFC.TO
60703,GCG-A.TO,CVG.TO
60704,GCG-A.TO,HUT.TO
60705,GCG-A.TO,AI.TO
60706,GCG-A.TO,FSZ.TO
60707,GCG-A.TO,AGF-B.TO
60708,GCT.TO,TGO.TO
60709,GCT.TO,TRL.TO
60710,GCT.TO,TVA-B.TO
60711,GCT.TO,GVC.TO
60712,GCT.TO,PNC-B.TO
60713,GCT.TO,PTS.TO
60714,GCT.TO,Y.TO
60715,GCT.TO,MDF.TO
60716,GCT.TO,WILD.TO
60717,GCT.TO,RAY-B.TO
60718,HR-UN.TO,CHP-UN.TO
60719,HR-UN.TO,CRT-UN.TO
60720,HR-UN.TO,SRU-UN.TO
60721,HR-UN.TO,GRT-UN.TO
60722,HR-UN.TO,AP-UN.TO
60723,HR-UN.TO,CSH-UN.TO
60724,HR-UN.TO,SMU-UN.TO
60725,HR-UN.TO,CRR-UN.TO
60726,HR-UN.TO,DIR-UN.TO
60727,HR-UN.TO,CIGI.TO
60728,HMM-A.TO,CWL.TO
60729,HMM-A.TO,KLS.TO
60730,HMM-A.TO,DRX.TO
60731,HMM-A.TO,DCM.TO
60732,HMM-A.TO,AVP.TO
60733,HMM-A.TO,FTG.TO
60734,HMM-A.TO,TCT-UN.TO
60735,HMM-A.TO,E.TO
60736,HMM-A.TO,MNT.TO
60737,HMM-A.TO,MNS.TO
60738,HPS-A.TO,PFB.TO
60739,HPS-A.TO,CRP.TO
60740,HPS-A.TO,G.TO
60741,HPS-A.TO,BUI.TO
60742,HPS-A.TO,DYA.TO
60743,HPS-A.TO,FTG.TO
60744,HPS-A.TO,EFL.TO
60745,HPS-A.TO,DRX.TO
60746,HPS-A.TO,KLS.TO
60747,HPS-A.TO,HMM-A.TO
60748,HE.TO,BRY.TO
60749,HE.TO,PPR.TO
60750,HE.TO,CSM.TO
60751,HE.TO,PMT.TO
60752,HE.TO,CET.TO
60753,HE.TO,MCB.TO
60754,HE.TO,CPI.TO
60755,HE.TO,SHLE.TO
60756,HE.TO,SFD.TO
60757,HE.TO,BNG.TO
60758,HRT.TO,AUMN.TO
60759,HRT.TO,ETG.TO
60760,HRT.TO,STGO.TO
60761,HRT.TO,TLG.TO
60762,HRT.TO,VGZ.TO
60763,HRT.TO,ASM.TO
60764,HRT.TO,TNX.TO
60765,HRT.TO,GENM.TO
60766,HRT.TO,UEX.TO
60767,HRT.TO,BBL-A.TO
60768,HBP.TO,EDT.TO
60769,HBP.TO,AEZS.TO
60770,HBP.TO,ZENA.TO
60771,HBP.TO,LABS.TO
60772,HBP.TO,CRDL.TO
60773,HBP.TO,TBP.TO
60774,HBP.TO,WLLW.TO
60775,HBP.TO,AH.TO
60776,HBP.TO,ONC.TO
60777,HBP.TO,CRRX.TO
60778,HRX.TO,MAL.TO
60779,HRX.TO,CGY.TO
60780,HRX.TO,ALC.TO
60781,HRX.TO,LGT-B.TO
60782,HRX.TO,EVT.TO
60783,HRX.TO,WJX.TO
60784,HRX.TO,CHR.TO
60785,HRX.TO,BDT.TO
60786,HRX.TO,KBL.TO
60787,HRX.TO,ISV.TO
60788,HWO.TO,PEA.TO
60789,HWO.TO,AZZ.TO
60790,HWO.TO,ESN.TO
60791,HWO.TO,IPO.TO
60792,HWO.TO,VLE.TO
60793,HWO.TO,QEC.TO
60794,HWO.TO,PRQ.TO
60795,HWO.TO,JOY.TO
60796,HWO.TO,AKT-A.TO
60797,HWO.TO,WRG.TO
60798,HLF.TO,ADW-A.TO
60799,HLF.TO,CSW-A.TO
60800,HLF.TO,RSI.TO
60801,HLF.TO,AHC.TO
60802,HLF.TO,WBR.TO
60803,HLF.TO,MAV.TO
60804,HLF.TO,DC-A.TO
60805,HLF.TO,GCL.TO
60806,HLF.TO,KPT.TO
60807,HLF.TO,MBA.TO
60808,HCG.TO,FIH-U.TO
60809,HCG.TO,LB.TO
60810,HCG.TO,LB-PJ.TO
60811,HCG.TO,TSU.TO
60812,HCG.TO,ECN.TO
60813,HCG.TO,EIT-UN.TO
60814,HCG.TO,SII.TO
60815,HCG.TO,CYB.TO
60816,HCG.TO,UNC.TO
60817,HCG.TO,GSY.TO
60818,HZM.TO,MIN.TO
60819,HZM.TO,S.TO
60820,HZM.TO,FF.TO
60821,HZM.TO,ME.TO
60822,HZM.TO,FVL.TO
60823,HZM.TO,MND.TO
60824,HZM.TO,AII.TO
60825,HZM.TO,FSY.TO
60826,HZM.TO,ARG.TO
60827,HZM.TO,NEXT.TO
60828,HBM.TO,UFS.TO
60829,HBM.TO,LUG.TO
60830,HBM.TO,LIF.TO
60831,HBM.TO,OR.TO
60832,HBM.TO,CIA.TO
60833,HBM.TO,EQX.TO
60834,HBM.TO,PVG.TO
60835,HBM.TO,CS.TO
60836,HBM.TO,STLC.TO
60837,HBM.TO,SJ.TO
60838,H.TO,BIP-UN.TO
60839,H.TO,EMA.TO
60840,H.TO,BEP-UN.TO
60841,H.TO,AQN.TO
60842,H.TO,BIP-PD.TO
60843,H.TO,FTS.TO
60844,H.TO,CU.TO
60845,H.TO,NPI.TO
60846,H.TO,BEPC.TO
60847,H.TO,ALA-PK.TO
60848,IMG.TO,LAC.TO
60849,IMG.TO,SSL.TO
60850,IMG.TO,OGC.TO
60851,IMG.TO,DPM.TO
60852,IMG.TO,NEXA.TO
60853,IMG.TO,SEA.TO
60854,IMG.TO,SIL.TO
60855,IMG.TO,MAG.TO
60856,IMG.TO,ORL.TO
60857,IMG.TO,RFP.TO
60858,IBG.TO,DIV.TO
60859,IBG.TO,DRT.TO
60860,IBG.TO,CERV.TO
60861,IBG.TO,BDI.TO
60862,IBG.TO,BMO-PF.TO
60863,IBG.TO,VLN.TO
60864,IBG.TO,PMTS.TO
60865,IBG.TO,EFL.TO
60866,IBG.TO,AIM.TO
60867,IBG.TO,ISV.TO
60868,IFA.TO,ROOT.TO
60869,IFA.TO,KEG-UN.TO
60870,IFA.TO,IDG.TO
60871,IFA.TO,GH.TO
60872,IFA.TO,TRZ.TO
60873,IFA.TO,FRII.TO
60874,IFA.TO,SXP.TO
60875,IFA.TO,UNI.TO
60876,IFA.TO,ICE.TO
60877,IFA.TO,SRV-UN.TO
60878,IGM.TO,ONEX.TO
60879,IGM.TO,IAG.TO
60880,IGM.TO,IAF-PI.TO
60881,IGM.TO,FFH.TO
60882,IGM.TO,CIX.TO
60883,IGM.TO,MIC.TO
60884,IGM.TO,ELF.TO
60885,IGM.TO,FN.TO
60886,IGM.TO,GLXY.TO
60887,IMV.TO,RVX.TO
60888,IMV.TO,DR.TO
60889,IMV.TO,IVQ.TO
60890,IMV.TO,TMD.TO
60891,IMV.TO,DRDR.TO
60892,IMV.TO,MDNA.TO
60893,IMV.TO,ATE.TO
60894,IMV.TO,GTMS.TO
60895,IMV.TO,TGOD.TO
60896,IMV.TO,FRX.TO
60897,III.TO,SKE.TO
60898,III.TO,NEO.TO
60899,III.TO,SMT.TO
60900,III.TO,MUX.TO
60901,III.TO,ALS.TO
60902,III.TO,CWX.TO
60903,III.TO,AYM.TO
60904,III.TO,PG.TO
60905,III.TO,AYA.TO
60906,III.TO,GGD.TO
60907,IMO.TO,PPL-PA.TO
60908,IMO.TO,PPL-PC.TO
60909,IMO.TO,PPL-PQ.TO
60910,IMO.TO,PPL.TO
60911,IMO.TO,CVE.TO
60912,IMO.TO,SU.TO
60913,IMO.TO,CCO.TO
60914,IMO.TO,TOU.TO
60915,IMO.TO,OVV.TO
60916,IMO.TO,IPL.TO
60917,INC-UN.TO,MBN.TO
60918,INC-UN.TO,SWH.TO
60919,INC-UN.TO,BNK.TO
60920,INC-UN.TO,AAB.TO
60921,INC-UN.TO,XTD.TO
60922,INC-UN.TO,MMP-UN.TO
60923,INC-UN.TO,LCS.TO
60924,INC-UN.TO,PNP.TO
60925,INC-UN.TO,BSO-UN.TO
60926,INC-UN.TO,PRM.TO
60927,IDG.TO,FRII.TO
60928,IDG.TO,IFA.TO
60929,IDG.TO,SXP.TO
60930,IDG.TO,UNI.TO
60931,IDG.TO,ROOT.TO
60932,IDG.TO,ICE.TO
60933,IDG.TO,SRV-UN.TO
60934,IDG.TO,KEG-UN.TO
60935,IDG.TO,GH.TO
60936,IDG.TO,TRZ.TO
60937,IAG.TO,X.TO
60938,IAG.TO,ONEX.TO
60939,IAG.TO,IAF-PI.TO
60940,IAG.TO,IGM.TO
60941,IAG.TO,CIX.TO
60942,IAG.TO,MIC.TO
60943,IAG.TO,ELF.TO
60944,IAG.TO,FN.TO
60945,IAG.TO,GLXY.TO
60946,IAG.TO,CWB.TO
60947,ISV.TO,AIM.TO
